,SPID,VisitDate,# Paper,% Paper,# Plastic,% Plastic
44854,15977,2020-07-16 10:31:11,6,1.0,2,0.9
44855,9959,2020-07-16 10:36:59,2,0.8,0,0.0
44856,16351,2020-07-16 10:45:12,1,1.0,0,0.0
44857,16473,2020-07-16 10:46:59,3,0.8,0,0.0
44858,9942,2020-07-16 10:50:22,1,1.0,0,0.0
44859,9942,2020-07-16 10:52:37,1,1.0,0,0.0
44860,10914,2020-07-16 10:57:15,5,0.88,0,0.0
44861,16273,2020-07-16 11:14:21,4,1.1,0,0.0
44862,16070,2020-07-16 11:22:45,2,1.0,0,0.0
44863,10912,2020-07-16 11:28:53,1,1.0,0,0.0
44864,12462,2020-07-16 11:37:29,2,0.8,0,0.0
44865,15930,2020-07-16 11:52:00,3,1.0,0,0.0
44866,15900,2020-07-16 12:05:40,5,0.88,0,0.0
44867,7444,2020-07-16 12:18:19,2,0.9,0,0.0
44868,16059,2020-07-16 12:56:08,3,0.8,2,0.8
44869,16902,2020-07-16 13:05:18,2,0.8,1,0.8
44870,16903,2020-07-16 13:18:04,2,1.0,1,1.0
44871,16192,2020-07-16 13:32:10,3,1.0,1,0.8
44872,16299,2020-07-16 13:42:44,4,1.0,4,0.6
44873,15849,2020-07-16 14:01:06,4,1.0,2,1.0
44874,16190,2020-07-16 14:09:29,2,1.0,0,0.0
44875,15788,2020-07-16 14:21:47,3,1.0,2,1.0
44877,15816,2020-07-16 14:37:29,2,1.0,2,1.0
44879,15796,2020-07-16 14:49:12,4,0.8,0,0.0
44881,15818,2020-07-16 15:00:06,3,0.8,0,0.0
44884,16473,2020-07-16 15:17:56,3,1.0,2,1.0
44886,10914,2020-07-16 15:34:31,0,0.0,5,1.0
44889,16070,2020-07-16 15:57:00,2,1.0,2,1.0
44900,16351,2020-07-17 06:11:01,1,1.0,1,0.8
44901,9942,2020-07-17 06:17:28,1,1.0,1,1.0
44902,16168,2020-07-17 06:26:31,2,1.0,2,1.0
44903,16165,2020-07-17 06:33:31,2,1.0,0,0.0
44904,16017,2020-07-17 06:48:34,3,1.0,2,0.6
44905,15801,2020-07-17 06:59:42,3,1.0,0,0.0
44906,16980,2020-07-17 07:06:59,2,1.0,2,0.8
44907,16059,2020-07-17 07:12:43,3,0.6,2,0.5
44908,15479,2020-07-17 07:20:29,3,1.0,2,1.0
44909,16192,2020-07-17 07:35:21,3,0.6,1,0.4
44910,10374,2020-07-17 07:35:39,3,1.0,2,0.8
44911,7444,2020-07-17 07:48:18,2,1.0,2,0.6
44912,10375,2020-07-17 07:51:14,3,1.0,1,0.6
44913,17132,2020-07-17 07:56:41,1,0.6,1,0.4
44914,15377,2020-07-17 08:00:19,2,1.0,1,1.0
44915,10377,2020-07-17 08:12:08,2,1.0,1,1.0
44916,15849,2020-07-17 08:12:13,4,0.7,2,0.4
44917,16462,2020-07-17 08:18:41,2,0.8,1,0.8
44918,16133,2020-07-17 08:23:10,4,0.8,0,0.0
44919,16190,2020-07-17 08:23:13,2,0.9,2,0.5
44920,16170,2020-07-17 08:35:39,3,1.0,2,1.0
44921,15796,2020-07-17 08:37:42,4,0.8,2,1.0
44922,16158,2020-07-17 08:45:32,2,1.0,2,1.0
44923,15818,2020-07-17 08:50:47,3,0.67,2,0.5
44924,9959,2020-07-17 08:55:51,2,1.0,1,1.0
44925,16106,2020-07-17 09:04:27,2,1.0,0,0.0
44926,15977,2020-07-17 09:06:30,6,0.7,2,0.7
44927,16163,2020-07-17 09:12:01,2,1.0,1,0.8
44928,16105,2020-07-17 09:20:01,2,0.8,2,0.8
44929,16473,2020-07-17 09:23:27,3,0.8,2,0.7
44930,9935,2020-07-17 09:29:37,0,0.0,1,1.0
44931,16131,2020-07-17 09:36:35,2,0.8,1,0.8
44932,16162,2020-07-17 09:43:40,2,1.0,0,0.0
44933,10914,2020-07-17 09:44:50,5,0.92,5,0.28
44934,16161,2020-07-17 09:52:03,3,0.8,2,0.8
44935,16169,2020-07-17 09:57:11,2,1.0,0,0.0
44936,16273,2020-07-17 10:03:13,4,0.7,2,0.8
44937,16905,2020-07-17 10:05:42,2,1.0,0,0.0
44938,16164,2020-07-17 10:23:41,3,1.0,2,1.0
44939,16070,2020-07-17 10:26:49,2,0.9,2,0.6
44940,16254,2020-07-17 10:36:47,2,1.0,2,0.6
44941,12462,2020-07-17 10:43:39,2,0.8,1,1.0
44942,15930,2020-07-17 10:57:16,3,0.8,1,0.9
44943,15900,2020-07-17 11:13:56,5,0.88,2,0.8
44944,16059,2020-07-17 11:17:15,3,0.27,0,0.0
44945,7444,2020-07-17 11:27:43,2,0.3,0,0.0
44946,16903,2020-07-17 11:28:48,2,1.1,1,0.6
44947,16902,2020-07-17 11:40:16,2,0.4,1,0.4
44948,16192,2020-07-17 11:40:37,3,0.33,0,0.0
44949,15849,2020-07-17 11:54:15,4,0.25,0,0.0
44950,16299,2020-07-17 11:58:58,4,0.75,4,0.45
44951,16190,2020-07-17 12:01:34,2,0.3,0,0.0
44952,15788,2020-07-17 12:09:35,3,0.33,0,0.0
44953,15816,2020-07-17 12:18:01,2,0.4,0,0.0
44954,17182,2020-07-17 12:34:10,2,1.0,0,0.0
44955,14419,2020-07-17 12:38:50,7,0.63,0,0.0
44956,15372,2020-07-17 12:45:16,2,1.0,1,1.0
44957,15977,2020-07-17 12:48:23,6,0.33,0,0.0
44958,16084,2020-07-17 12:55:57,2,1.0,1,1.0
44959,16473,2020-07-17 13:01:26,3,0.33,0,0.0
44960,16352,2020-07-17 13:04:40,2,1.0,1,1.0
44961,15796,2020-07-17 13:08:40,4,0.65,2,0.5
44962,10914,2020-07-17 13:09:53,5,0.28,0,0.0
44963,10377,2020-07-17 13:12:47,2,0.8,1,0.8
44964,10912,2020-07-17 13:19:59,1,1.0,0,0.0
44965,16170,2020-07-17 13:20:38,3,0.8,0,0.0
44966,15818,2020-07-17 13:22:30,3,0.47,2,0.4
44967,9959,2020-07-17 13:25:35,2,0.8,0,0.0
44968,16070,2020-07-17 13:32:04,2,0.3,0,0.0
44969,17228,2020-07-17 13:34:23,2,1.0,1,0.8
44970,14419,2020-07-17 13:36:42,0,0.0,4,0.7
44971,16136,2020-07-17 13:40:01,0,0.0,1,0.8
44972,16131,2020-07-17 13:43:37,2,0.8,0,0.0
44973,16162,2020-07-17 13:50:43,2,0.6,0,0.0
44974,16171,2020-07-17 14:08:56,2,1.0,1,1.0
44975,9939,2020-07-17 14:17:13,2,1.0,1,1.0
44976,16351,2020-07-17 14:26:11,1,0.8,0,0.0
44977,9942,2020-07-17 14:31:12,1,1.0,0,0.0
44978,9942,2020-07-17 14:36:15,1,1.0,0,0.0
44979,16135,2020-07-18 06:12:56,2,0.6,0,0.0
44980,9960,2020-07-18 06:21:00,2,1.0,0,0.0
44981,16158,2020-07-18 06:28:48,2,0.4,0,0.0
44982,12854,2020-07-18 06:35:04,2,1.0,1,1.0
44983,16170,2020-07-18 06:35:29,3,0.33,0,0.0
44984,16106,2020-07-18 06:42:34,2,0.4,0,0.0
44985,16160,2020-07-18 06:45:45,2,1.0,1,1.0
44986,16136,2020-07-18 06:48:07,1,0.2,0,0.0
44987,9935,2020-07-18 07:00:17,3,0.8,0,0.0
44988,15801,2020-07-18 07:01:59,3,1.0,2,1.0
44989,15880,2020-07-18 07:08:51,3,0.53,0,0.0
44990,16980,2020-07-18 07:14:15,2,1.0,2,1.0
44991,16462,2020-07-18 07:18:33,2,0.6,0,0.0
44992,15479,2020-07-18 07:25:48,3,1.0,0,0.0
44993,10375,2020-07-18 07:31:08,3,0.6,0,0.0
44994,16371,2020-07-18 07:36:01,2,1.0,1,1.0
44995,10377,2020-07-18 07:54:07,2,1.0,1,1.0
44996,16084,2020-07-18 08:09:28,2,0.6,0,0.0
44997,16164,2020-07-18 08:14:52,3,1.0,2,1.0
44998,14419,2020-07-18 08:40:36,7,0.29,0,0.0
44999,16473,2020-07-18 09:25:11,3,1.0,0,0.0
45000,9959,2020-07-18 09:33:51,2,1.0,1,1.0
45001,10914,2020-07-18 09:36:19,5,0.52,0,0.0
45002,16106,2020-07-18 09:42:41,0,0.0,2,1.0
45003,16106,2020-07-18 09:46:59,0,0.0,2,1.0
45004,16273,2020-07-18 09:49:16,4,0.7,0,0.0
45005,16165,2020-07-18 09:54:14,0,0.0,1,1.0
45006,16070,2020-07-18 09:57:17,2,0.8,0,0.0
45007,9942,2020-07-18 10:03:04,1,1.0,1,1.0
45008,10912,2020-07-18 10:03:20,1,0.6,0,0.0
45009,16351,2020-07-18 10:14:26,1,1.0,1,1.0
45010,12462,2020-07-18 10:15:03,2,0.4,0,0.0
45011,15796,2020-07-18 10:29:51,0,0.0,2,1.0
45012,15977,2020-07-18 10:30:03,6,0.5,0,0.0
45013,15818,2020-07-18 10:39:48,3,0.8,0,0.0
45014,15900,2020-07-18 10:42:00,0,0.0,2,0.75
45015,16190,2020-07-18 10:51:49,0,0.0,2,1.0
45016,15796,2020-07-18 10:54:30,4,0.8,0,0.0
45017,15930,2020-07-18 11:05:59,3,0.53,0,0.0
45018,16903,2020-07-18 11:10:06,2,1.0,1,1.0
45019,16192,2020-07-18 11:24:51,3,1.0,1,1.0
45020,7444,2020-07-18 11:37:20,2,1.0,2,1.0
45021,15900,2020-07-18 11:38:01,5,0.36,0,0.0
45022,15816,2020-07-18 11:44:01,2,0.4,0,0.0
45023,15788,2020-07-18 11:54:10,3,0.33,0,0.0
45024,16299,2020-07-18 11:55:49,4,1.0,4,1.0
45025,16190,2020-07-18 12:02:36,2,1.0,0,0.0
45026,16059,2020-07-18 12:09:49,3,1.0,2,1.0
45027,15849,2020-07-18 12:12:11,4,0.5,0,0.0
45028,17132,2020-07-18 12:19:49,1,0.6,0,0.0
45029,15849,2020-07-18 12:33:14,0,0.0,2,1.0
45030,15849,2020-07-18 12:37:16,0,0.0,2,1.0
45031,16131,2020-07-18 12:42:48,2,0.6,0,0.0
45032,15788,2020-07-18 12:44:07,0,0.0,2,1.0
45033,16162,2020-07-18 12:45:39,2,1.0,0,0.0
45034,15816,2020-07-18 12:48:05,0,0.0,2,1.0
45035,17182,2020-07-18 13:02:05,2,0.5,0,0.0
45036,14419,2020-07-18 13:08:40,0,0.0,4,1.0
45037,15977,2020-07-18 13:14:54,0,0.0,2,1.0
45038,15372,2020-07-18 13:15:41,2,0.3,0,0.0
45039,15818,2020-07-18 13:26:09,0,0.0,2,1.0
45040,16170,2020-07-18 13:26:55,3,0.4,0,0.0
45041,10377,2020-07-18 13:35:27,2,0.6,0,0.0
45042,16473,2020-07-18 13:40:28,0,0.0,2,1.0
45043,16980,2020-07-18 13:46:32,2,0.4,0,0.0
45044,10914,2020-07-18 14:36:37,0,0.0,5,1.0
45045,16070,2020-07-18 14:46:20,0,0.0,2,1.0
45046,10912,2020-07-18 14:49:32,0,0.0,1,1.0
45047,15977,2020-07-18 14:52:14,6,0.5,0,0.0
45048,12462,2020-07-18 14:58:59,0,0.0,1,1.0
45049,16473,2020-07-18 15:06:27,3,0.6,0,0.0
45050,10914,2020-07-18 15:21:25,5,0.8,0,0.0
45051,15900,2020-07-18 15:25:37,0,0.0,2,1.0
45052,16070,2020-07-18 15:31:57,2,0.4,0,0.0
45053,15818,2020-07-18 15:45:06,3,0.4,0,0.0
45054,15796,2020-07-18 15:58:38,4,0.45,0,0.0
45055,15930,2020-07-18 16:12:02,3,0.47,0,0.0
45056,15900,2020-07-18 16:22:26,5,0.36,0,0.0
45057,16190,2020-07-18 16:32:32,2,0.5,0,0.0
45058,14419,2020-07-18 16:37:33,0,0.0,4,1.0
45059,15849,2020-07-18 16:41:06,4,0.4,0,0.0
45060,15977,2020-07-18 16:42:55,0,0.0,2,0.6
45061,16473,2020-07-18 16:49:23,0,0.0,2,0.6
45062,16192,2020-07-18 16:50:38,3,0.53,0,0.0
45063,16903,2020-07-18 17:01:00,2,0.4,0,0.0
45064,15818,2020-07-18 17:01:32,0,0.0,2,0.6
45065,16059,2020-07-18 17:11:55,3,0.33,0,0.0
45066,15796,2020-07-18 17:12:08,0,0.0,2,0.8
45067,16299,2020-07-18 17:15:18,4,0.2,0,0.0
45068,16190,2020-07-18 17:20:46,0,0.0,2,0.8
45069,7444,2020-07-18 17:23:27,2,0.4,0,0.0
45070,16192,2020-07-18 17:28:39,0,0.0,1,1.0
45071,16351,2020-07-18 17:32:28,1,0.4,0,0.0
45072,9942,2020-07-18 17:38:30,1,0.4,0,0.0
45073,16131,2020-07-18 17:39:40,0,0.0,1,1.0
45074,16162,2020-07-18 17:47:01,0,0.0,2,1.0
45075,16905,2020-07-18 17:52:42,0,0.0,1,1.0
45076,16162,2020-07-18 17:57:04,2,0.3,0,0.0
45077,17182,2020-07-18 18:00:24,0,0.0,1,1.0
45078,15880,2020-07-18 18:05:02,0,0.0,1,1.0
45079,16084,2020-07-18 18:14:50,0,0.0,1,1.0
45080,16352,2020-07-18 18:18:40,0,0.0,1,1.0
45081,16133,2020-07-18 18:26:26,0,0.0,2,1.0
45082,10377,2020-07-18 18:30:33,0,0.0,1,1.0
45083,15479,2020-07-18 18:36:25,0,0.0,2,1.0
45084,9959,2020-07-18 18:56:20,2,0.4,0,0.0
45085,16980,2020-07-19 06:13:30,2,1.0,0,0.0
45086,15377,2020-07-19 06:23:31,2,1.0,0,0.0
45087,15880,2020-07-19 06:31:07,3,1.0,0,0.0
45088,16254,2020-07-19 06:38:28,2,1.0,0,0.0
45089,16161,2020-07-19 06:44:09,3,1.0,0,0.0
45090,16017,2020-07-19 06:47:05,3,1.0,2,1.0
45091,16169,2020-07-19 06:47:54,2,1.0,0,0.0
45092,16905,2020-07-19 06:55:17,2,1.0,0,0.0
45093,15801,2020-07-19 07:02:16,3,1.0,2,1.0
45094,16164,2020-07-19 07:03:19,3,1.0,0,0.0
45095,16134,2020-07-19 07:12:27,1,1.0,0,0.0
45096,16980,2020-07-19 07:13:18,0,0.0,2,1.0
45097,17228,2020-07-19 07:19:18,2,1.0,0,0.0
45098,10374,2020-07-19 07:19:49,3,1.0,2,1.0
45099,16352,2020-07-19 07:26:27,2,1.0,0,0.0
45100,15479,2020-07-19 07:30:24,3,1.0,2,1.0
45101,16106,2020-07-19 07:34:25,2,1.0,0,0.0
45102,16163,2020-07-19 07:40:06,2,1.0,0,0.0
45103,10375,2020-07-19 07:43:02,3,1.0,1,1.0
45104,16168,2020-07-19 07:49:39,2,1.0,0,0.0
45105,16165,2020-07-19 07:55:19,2,1.0,0,0.0
45106,15377,2020-07-19 07:57:25,0,0.0,1,1.0
45107,9942,2020-07-19 07:59:58,1,0.2,0,0.0
45108,10377,2020-07-19 08:06:11,2,1.0,1,1.0
45109,16462,2020-07-19 08:15:55,2,1.0,1,1.0
45110,14419,2020-07-19 08:18:36,0,0.0,4,0.6
45111,15880,2020-07-19 08:28:25,0,0.0,1,1.0
45112,14419,2020-07-19 08:35:36,7,1.0,0,0.0
45113,16164,2020-07-19 08:36:04,0,0.0,2,1.0
45114,16084,2020-07-19 08:51:54,0,0.0,1,1.0
45115,16473,2020-07-19 09:01:10,3,1.0,0,0.0
45116,16170,2020-07-19 09:01:29,3,1.0,2,1.0
45117,10914,2020-07-19 09:01:36,0,0.0,5,0.44
45118,16473,2020-07-19 09:07:29,0,0.0,2,0.6
45119,10914,2020-07-19 09:09:35,5,1.0,0,0.0
45120,9959,2020-07-19 09:13:11,2,1.0,1,1.0
45121,16273,2020-07-19 09:18:13,4,1.0,0,0.0
45122,15818,2020-07-19 09:21:22,0,0.0,2,0.6
45123,16273,2020-07-19 09:30:06,0,0.0,2,0.4
45124,16158,2020-07-19 09:35:40,1,1.0,2,1.0
45125,16070,2020-07-19 09:37:13,0,0.0,2,0.6
45126,16070,2020-07-19 09:44:10,2,1.0,0,0.0
45127,12462,2020-07-19 09:46:28,0,0.0,1,0.6
45128,10912,2020-07-19 09:48:54,1,1.0,0,0.0
45129,15796,2020-07-19 09:56:24,0,0.0,2,0.6
45130,12462,2020-07-19 09:57:27,2,1.0,0,0.0
45131,9942,2020-07-19 10:02:11,0,0.0,1,1.0
45132,15930,2020-07-19 10:02:35,0,0.0,1,0.6
45133,16351,2020-07-19 10:09:27,0,0.0,1,1.0
45134,15900,2020-07-19 10:11:53,0,0.0,2,0.6
45135,15977,2020-07-19 10:11:55,6,1.0,0,0.0
45136,15818,2020-07-19 10:19:24,3,1.0,0,0.0
45137,15977,2020-07-19 10:20:16,0,0.0,2,0.8
45138,16190,2020-07-19 10:21:40,2,1.0,2,1.0
45139,15816,2020-07-19 10:29:28,2,1.0,2,1.0
45140,15796,2020-07-19 10:31:42,4,1.0,0,0.0
45141,15788,2020-07-19 10:38:50,3,1.0,2,1.0
45142,15930,2020-07-19 10:42:40,3,1.0,0,0.0
45143,15900,2020-07-19 10:54:25,5,1.0,0,0.0
45144,15849,2020-07-19 11:02:47,4,1.0,2,1.0
45145,17132,2020-07-19 11:10:43,1,1.0,0,0.0
45146,16192,2020-07-19 11:14:41,3,1.0,0,0.0
45147,16192,2020-07-19 11:20:17,0,0.0,1,1.0
45148,7444,2020-07-19 11:22:43,2,1.0,0,0.0
45149,16903,2020-07-19 11:29:31,2,1.0,1,1.0
45150,16059,2020-07-19 11:32:00,3,0.25,0,0.0
45151,16299,2020-07-19 11:41:05,4,1.0,0,0.0
45152,16299,2020-07-19 11:42:06,4,1.0,0,0.0
45153,16351,2020-07-19 11:53:42,1,1.0,0,0.0
45154,16902,2020-07-19 11:53:42,2,1.0,1,1.0
45155,9942,2020-07-19 11:56:03,1,1.0,0,0.0
45156,16059,2020-07-19 12:08:31,0,0.0,2,1.0
45157,16131,2020-07-19 12:10:10,2,1.0,0,0.0
45158,16299,2020-07-19 12:15:25,0,0.0,4,1.0
45159,16162,2020-07-19 12:16:44,2,1.0,0,0.0
45160,17182,2020-07-19 12:24:57,2,1.0,0,0.0
45161,7444,2020-07-19 12:26:25,0,0.0,2,1.0
45162,15372,2020-07-19 12:34:09,2,1.0,0,0.0
45163,10377,2020-07-19 12:43:12,2,1.0,0,0.0
45164,16133,2020-07-19 12:51:44,4,1.0,0,0.0
45165,16170,2020-07-19 12:56:23,3,1.0,0,0.0
45166,16084,2020-07-19 13:02:52,2,1.0,0,0.0
45167,9959,2020-07-19 13:09:10,2,1.0,0,0.0
45168,16158,2020-07-19 13:12:11,2,1.0,0,0.0
45169,16980,2020-07-19 13:18:47,2,1.0,0,0.0
45170,15977,2020-07-19 13:39:43,6,1.0,0,0.0
45171,16473,2020-07-19 13:54:55,3,1.0,0,0.0
45172,10914,2020-07-19 14:04:42,5,1.0,0,0.0
45173,15977,2020-07-19 14:08:22,0,0.0,2,1.0
45174,16070,2020-07-19 14:14:09,2,1.0,0,0.0
45175,15818,2020-07-19 14:17:16,0,0.0,2,1.0
45176,15818,2020-07-19 14:27:51,3,1.0,0,0.0
45177,16070,2020-07-19 14:30:53,0,0.0,2,1.0
45178,16273,2020-07-19 14:36:51,0,0.0,2,1.0
45179,15796,2020-07-19 14:39:28,4,1.0,0,0.0
45180,15930,2020-07-19 14:46:24,3,1.0,0,0.0
45181,15796,2020-07-19 14:52:36,0,0.0,2,1.0
45182,15900,2020-07-19 14:53:40,5,1.0,0,0.0
45183,15816,2020-07-19 14:56:52,2,1.0,0,0.0
45184,15796,2020-07-19 14:56:57,0,0.0,2,1.0
45185,15788,2020-07-19 15:00:30,3,1.0,0,0.0
45186,16190,2020-07-19 15:13:02,2,1.0,0,0.0
45187,16190,2020-07-19 15:13:41,0,0.0,2,0.8
45188,16059,2020-07-19 15:28:28,3,0.8,2,0.8
45189,15849,2020-07-19 15:31:10,4,1.0,0,0.0
45190,16192,2020-07-19 15:31:53,0,0.0,1,0.8
45191,16165,2020-07-19 15:36:22,0,0.0,1,1.0
45192,9942,2020-07-19 15:41:00,0,0.0,1,0.8
45193,16903,2020-07-19 15:46:25,2,1.0,0,0.0
45194,16351,2020-07-19 15:50:05,0,0.0,1,0.8
45195,16131,2020-07-19 15:57:17,0,0.0,1,0.8
45196,16192,2020-07-19 15:59:28,3,1.0,0,0.0
45197,16162,2020-07-19 16:00:35,2,0.8,0,0.0
45198,7444,2020-07-19 16:04:04,2,1.0,0,0.0
45199,17182,2020-07-19 16:08:00,2,0.25,0,0.0
45200,16299,2020-07-19 16:08:36,4,1.0,0,0.0
45201,16351,2020-07-19 16:12:31,1,1.0,0,0.0
45202,15372,2020-07-19 16:18:08,0,0.0,1,1.0
45203,10377,2020-07-19 16:31:20,0,0.0,1,1.0
45204,16168,2020-07-20 06:54:20,2,1.0,2,1.0
45205,16165,2020-07-20 07:01:32,2,1.0,1,1.0
45206,9942,2020-07-20 07:10:22,1,1.0,1,1.0
45207,16351,2020-07-20 07:18:39,1,1.0,1,1.0
45208,16135,2020-07-20 07:29:44,2,1.0,0,0.0
45209,16171,2020-07-20 07:35:44,2,1.0,1,1.0
45210,14419,2020-07-20 07:38:17,7,0.74,0,0.0
45211,9939,2020-07-20 07:43:56,2,1.0,1,1.0
45212,12854,2020-07-20 07:53:27,2,1.0,1,1.0
45213,15977,2020-07-20 07:55:31,6,0.93,0,0.0
45214,15801,2020-07-20 08:03:48,3,1.0,0,0.0
45215,15818,2020-07-20 08:04:42,3,0.8,0,0.0
45216,16980,2020-07-20 08:12:57,2,1.0,2,1.0
45217,16473,2020-07-20 08:19:45,3,0.93,0,0.0
45218,15479,2020-07-20 08:30:17,3,1.0,2,1.0
45219,10914,2020-07-20 08:32:21,5,0.8,0,0.0
45220,10375,2020-07-20 08:44:45,3,1.0,1,1.0
45221,16273,2020-07-20 08:45:17,4,0.6,0,0.0
45222,16070,2020-07-20 08:55:02,2,0.9,0,0.0
45223,15377,2020-07-20 08:55:58,2,1.0,1,1.0
45224,10912,2020-07-20 09:00:15,1,1.0,0,0.0
45225,10377,2020-07-20 09:09:53,2,1.0,1,1.0
45226,12462,2020-07-20 09:10:29,2,0.8,0,0.0
45227,15796,2020-07-20 09:22:43,4,1.0,0,0.0
45228,16462,2020-07-20 09:27:42,2,1.0,0,0.0
45229,15930,2020-07-20 09:33:31,3,0.8,0,0.0
45230,16133,2020-07-20 09:39:06,4,1.0,0,0.0
45231,15900,2020-07-20 09:45:43,5,0.64,0,0.0
45232,16084,2020-07-20 09:59:52,2,1.0,1,1.0
45233,16190,2020-07-20 10:01:27,2,1.0,0,0.0
45234,16352,2020-07-20 10:14:33,2,1.0,1,1.0
45235,16192,2020-07-20 10:16:57,3,0.73,0,0.0
45236,16170,2020-07-20 10:27:05,3,1.0,2,1.0
45237,16903,2020-07-20 10:28:31,2,0.7,0,0.0
45238,9959,2020-07-20 10:30:54,2,1.0,1,1.0
45239,16902,2020-07-20 10:39:48,2,0.5,0,0.0
45240,16158,2020-07-20 10:43:51,1,1.05,0,0.0
45241,16059,2020-07-20 10:50:17,3,0.6,0,0.0
45242,16106,2020-07-20 10:53:59,2,1.0,0,0.0
45243,16106,2020-07-20 10:59:09,2,1.0,0,0.0
45244,16299,2020-07-20 10:59:26,4,0.7,0,0.0
45245,16162,2020-07-20 11:06:52,2,1.0,2,1.0
45246,7444,2020-07-20 11:07:43,2,1.0,0,0.0
45247,17132,2020-07-20 11:12:44,1,0.2,0,0.0
45248,15849,2020-07-20 11:24:13,4,0.7,0,0.0
45249,16161,2020-07-20 11:26:41,3,1.0,2,1.0
45250,16905,2020-07-20 11:31:39,2,1.0,1,1.0
45251,16905,2020-07-20 11:37:18,2,1.0,1,1.0
45252,15788,2020-07-20 11:38:49,3,0.67,0,0.0
45253,16164,2020-07-20 11:48:48,3,1.0,2,1.0
45254,15818,2020-07-20 11:52:55,3,0.4,0,0.0
45255,16906,2020-07-20 11:58:54,2,1.0,1,1.0
45256,15977,2020-07-20 12:04:51,6,0.4,0,0.0
45257,16254,2020-07-20 12:11:56,2,1.0,2,1.0
45258,16473,2020-07-20 12:19:23,3,0.67,0,0.0
45259,17182,2020-07-20 12:20:05,2,1.0,1,1.0
45260,15880,2020-07-20 12:30:24,3,1.0,0,0.0
45261,10914,2020-07-20 12:30:40,5,0.52,0,0.0
45262,16070,2020-07-20 12:40:45,2,0.6,0,0.0
45263,15372,2020-07-20 12:45:38,2,1.0,1,1.0
45264,15930,2020-07-20 12:50:03,3,0.4,0,0.0
45265,15796,2020-07-20 13:54:47,4,0.65,0,0.0
45266,16190,2020-07-20 14:05:01,2,0.7,0,0.0
45267,16903,2020-07-20 14:17:21,2,0.4,0,0.0
45268,16192,2020-07-20 14:26:58,3,0.47,0,0.0
45269,9935,2020-07-20 14:31:39,3,1.0,1,1.0
45270,7444,2020-07-20 14:36:38,2,0.7,0,0.0
45271,16299,2020-07-20 14:46:06,4,0.3,0,0.0
45272,16162,2020-07-20 14:53:43,2,1.0,0,0.0
45273,16059,2020-07-20 14:54:37,3,0.47,0,0.0
45274,15816,2020-07-20 15:02:12,2,0.6,0,0.0
45275,16131,2020-07-20 15:04:38,2,1.0,1,1.0
45276,17228,2020-07-20 15:15:45,2,1.0,1,1.0
45277,16136,2020-07-20 15:24:22,1,1.0,1,1.0
45278,9959,2020-07-20 15:36:49,2,1.0,0,0.0
45279,14419,2020-07-20 15:46:50,0,0.0,4,0.8
45280,16163,2020-07-20 15:48:09,2,1.0,1,1.0
45281,15977,2020-07-20 15:56:31,0,0.0,2,1.0
45282,15818,2020-07-20 16:04:42,0,0.0,2,0.7
45283,15796,2020-07-20 16:15:14,0,0.0,2,1.0
45284,10377,2020-07-20 16:16:03,2,1.0,1,1.0
45285,15788,2020-07-20 16:25:13,0,0.0,2,0.6
45286,16190,2020-07-20 16:31:55,0,0.0,2,0.7
45287,9942,2020-07-20 16:33:53,1,1.0,0,0.0
45288,15816,2020-07-20 16:38:54,0,0.0,2,0.6
45289,15900,2020-07-20 16:47:34,0,0.0,2,0.7
45290,16059,2020-07-20 16:47:52,0,0.0,2,1.0
45291,15930,2020-07-20 16:56:17,0,0.0,1,1.0
45292,16299,2020-07-20 17:01:59,0,0.0,4,1.0
45293,12462,2020-07-20 17:05:26,0,0.0,1,1.0
45294,7444,2020-07-20 17:11:10,0,0.0,2,1.0
45295,16473,2020-07-20 17:19:10,0,0.0,2,1.0
45296,16903,2020-07-20 17:29:08,0,0.0,1,1.0
45297,10914,2020-07-20 17:29:40,0,0.0,5,0.84
45298,16902,2020-07-20 17:37:35,0,0.0,1,1.0
45299,16273,2020-07-20 17:38:48,0,0.0,2,0.6
45300,16070,2020-07-20 17:47:59,0,0.0,2,0.8
45301,10912,2020-07-20 17:55:14,0,0.0,1,0.8
45302,15849,2020-07-20 18:09:50,0,0.0,2,0.8
45303,16192,2020-07-20 18:21:10,0,0.0,1,1.1
45304,14419,2020-07-20 18:53:29,0,0.0,4,0.45
45305,15977,2020-07-20 19:00:09,0,0.0,2,0.4
45306,15818,2020-07-20 19:11:43,0,0.0,2,0.4
45307,16105,2020-07-20 19:13:47,2,0.7,2,0.6
45308,15796,2020-07-20 19:22:25,0,0.0,2,0.5
45309,16017,2020-07-21 06:48:10,3,1.0,2,0.8
45310,16135,2020-07-21 06:56:51,0,0.0,1,1.0
45311,9960,2020-07-21 07:05:05,2,1.0,1,1.0
45312,16160,2020-07-21 07:12:48,2,1.0,1,1.0
45313,15801,2020-07-21 07:29:03,3,1.0,2,0.8
45314,16980,2020-07-21 07:42:20,2,1.0,2,1.0
45315,15479,2020-07-21 07:56:21,3,1.0,2,1.0
45316,16371,2020-07-21 08:06:06,2,1.0,1,1.0
45317,10374,2020-07-21 08:15:59,3,0.8,2,0.8
45318,10377,2020-07-21 08:27:28,2,1.0,1,1.0
45319,16462,2020-07-21 08:36:26,2,1.0,1,1.0
45320,16133,2020-07-21 08:46:36,4,0.8,2,0.8
45321,15372,2020-07-21 09:00:47,2,0.8,1,0.8
